Time(s)	s(a)_(kPa)	s(r)_(kPa)	s'(a)(kPa)	s'(r)(kPa)	Pore_(kPa)	p____(kPa)	q____(kPa)	p'___(kPa)	e(a)_(%)_	e(r)_(%)_	e(v)_(%)_	eLDT1(%)_	eLDT2(%)_	AvLDT(%)_	ClipGauge(%)	(s'a-s'r)/2	Nc	DA	
826.203	307.327187	307.242842	105.753011	105.668666	201.574176	307.270957	0.084345	105.696781	0.587654	0.617743	1.823139	0.001494	-0.001607	-0.000056	0.005791	0.042172	-0.500000	5.289188	
827.204	307.158227	307.195496	105.685041	105.722309	201.473187	307.183073	-0.037269	105.709887	0.588576	0.617643	1.823862	0.002137	-0.001809	0.000164	0.006458	-0.018634	-0.500000	5.289188	
828.209	307.251186	307.192340	105.787861	105.729015	201.463325	307.211955	0.058846	105.748630	0.587730	0.618526	1.824782	0.001786	-0.001755	0.000016	0.003911	0.029423	-0.500000	5.289188	
829.209	307.422540	307.245998	105.860853	105.684312	201.561686	307.304845	0.176542	105.743159	0.587654	0.619319	1.826292	0.000934	-0.001578	-0.000322	0.004002	0.088271	-0.500000	5.289188	
830.194	307.310213	307.223903	105.817560	105.731250	201.492653	307.252673	0.086310	105.760020	0.587884	0.619697	1.827278	0.001845	-0.001747	0.000049	0.004487	0.043155	-0.500000	5.289188	
831.194	307.221220	307.234951	105.748811	105.762542	201.472409	307.230374	-0.013731	105.757965	0.588806	0.619039	1.826884	0.002149	-0.001836	0.000157	0.004881	-0.006865	-0.500000	5.289188	
832.195	307.389872	307.227060	105.903003	105.740191	201.486869	307.281331	0.162812	105.794461	0.588730	0.619800	1.828329	0.001611	-0.001674	-0.000031	0.004578	0.081406	-0.500000	5.289188	
833.195	307.546738	307.283875	105.987407	105.724545	201.559330	307.371496	0.262863	105.812166	0.587269	0.621581	1.830431	0.001378	-0.001644	-0.000133	0.005396	0.131431	-0.500000	5.289188	
834.195	307.395804	307.234951	105.887633	105.726780	201.508171	307.288569	0.160853	105.780397	0.588422	0.620577	1.829577	0.002032	-0.001752	0.000140	0.005336	0.080427	-0.500000	5.289188	
835.195	307.022962	307.211278	105.576462	105.764777	201.446500	307.148506	-0.188315	105.702006	0.589037	0.620500	1.830037	0.002090	-0.001819	0.000136	0.005821	-0.094158	-0.500000	5.289188	
836.196	307.417771	307.233373	105.922354	105.737956	201.495417	307.294839	0.184398	105.799422	0.588038	0.622083	1.832205	0.001366	-0.001612	-0.000123	0.003941	0.092199	-0.500000	5.289188	
837.196	307.455514	307.247576	105.901190	105.693252	201.554324	307.316889	0.207937	105.762565	0.587346	0.621838	1.831022	0.001366	-0.001620	-0.000127	0.005821	0.103969	-0.500000	5.289188	
838.194	307.367239	307.247576	105.879970	105.760307	201.487269	307.287464	0.119663	105.800195	0.588038	0.622116	1.832270	0.002289	-0.001819	0.000235	0.005124	0.059831	-0.500000	5.289188	
839.197	307.247532	307.239685	105.770389	105.762542	201.477143	307.242301	0.007847	105.765158	0.587730	0.622730	1.833190	0.001845	-0.001779	0.000033	0.004881	0.003923	-0.500000	5.289188	
840.197	307.415560	307.258624	105.901598	105.744661	201.513963	307.310936	0.156937	105.796973	0.587807	0.622757	1.833321	0.001144	-0.001583	-0.000219	0.005154	0.078468	-0.500000	5.289188	
841.197	307.439619	307.280718	105.912503	105.753602	201.527117	307.333685	0.158901	105.806569	0.587346	0.623579	1.834504	0.001518	-0.001696	-0.000089	0.004942	0.079450	-0.500000	5.289188	
842.198	307.299348	307.244420	105.828646	105.773718	201.470702	307.262729	0.054928	105.792027	0.589191	0.622591	1.834373	0.001892	-0.001789	0.000051	0.004517	0.027464	-0.500000	5.289188	
843.198	307.319601	307.217591	105.909256	105.807245	201.410345	307.251594	0.102011	105.841249	0.588576	0.623720	1.836015	0.001857	-0.001777	0.000040	0.004093	0.051005	-0.500000	5.289188	
844.198	307.518614	307.302813	105.982814	105.767013	201.535801	307.374747	0.215801	105.838946	0.587500	0.625867	1.839234	0.001016	-0.001573	-0.000279	0.003335	0.107901	-0.500000	5.289188	
845.198	307.414031	307.264937	105.949635	105.800540	201.464397	307.314635	0.149095	105.850238	0.587730	0.624339	1.836409	0.001518	-0.001688	-0.000085	0.004608	0.074547	-0.500000	5.289188	
846.199	307.368141	307.268093	105.902824	105.802775	201.465318	307.301442	0.100048	105.836125	0.588960	0.623429	1.835818	0.001950	-0.001814	0.000068	0.005366	0.050024	-0.500000	5.289188	
847.199	307.348954	307.274406	105.886264	105.811716	201.462690	307.299255	0.074548	105.836565	0.587346	0.624926	1.837197	0.001611	-0.001669	-0.000029	0.005245	0.037274	-0.500000	5.289188	
848.200	307.501678	307.291766	105.988101	105.778188	201.513577	307.361737	0.209912	105.848159	0.587730	0.624996	1.837723	0.001191	-0.001580	-0.000195	0.004760	0.104956	-0.500000	5.289188	
849.200	307.401626	307.291766	105.890283	105.780424	201.511342	307.328386	0.109860	105.817044	0.588192	0.624700	1.837592	0.001541	-0.001711	-0.000085	0.005033	0.054930	-0.500000	5.289188	
850.201	307.175801	307.252311	105.757558	105.834067	201.418244	307.226808	-0.076510	105.808564	0.588422	0.624880	1.838183	0.002079	-0.001792	0.000144	0.004123	-0.038255	-0.500000	5.289188	
851.196	307.404526	307.247576	105.986547	105.829597	201.417979	307.299893	0.156950	105.881914	0.586501	0.626958	1.840417	0.001529	-0.001629	-0.000050	0.005609	0.078475	-0.500000	5.289188	
852.200	307.433744	307.280718	105.951330	105.798305	201.482414	307.331727	0.153026	105.849313	0.587192	0.626776	1.840745	0.001167	-0.001580	-0.000206	0.004790	0.076513	-0.500000	5.289188	
853.200	307.336627	307.244420	105.894982	105.802775	201.441645	307.275156	0.092207	105.833511	0.588806	0.626298	1.841402	0.001600	-0.001836	-0.000118	0.005366	0.046103	-0.500000	5.289188	
854.202	307.257726	307.238107	105.878273	105.858654	201.379453	307.244647	0.019619	105.865194	0.588345	0.627120	1.842585	0.001985	-0.001853	0.000066	0.005002	0.009809	-0.500000	5.289188	
855.202	307.484965	307.247576	106.042399	105.805010	201.442566	307.326706	0.237389	105.884140	0.587192	0.627368	1.841928	0.001308	-0.001625	-0.000159	0.004729	0.118694	-0.500000	5.289188	
856.202	307.544377	307.277562	106.062885	105.796070	201.481492	307.366500	0.266815	105.885008	0.587884	0.626989	1.841862	0.001308	-0.001593	-0.000143	0.004608	0.133407	-0.500000	5.289188	
857.203	307.332834	307.268093	105.932336	105.867595	201.400498	307.289673	0.064741	105.889175	0.589114	0.626243	1.841599	0.001927	-0.001872	0.000027	0.006215	0.032370	-0.500000	5.289188	
858.195	307.321447	307.266515	105.926997	105.872065	201.394450	307.284825	0.054932	105.890376	0.588499	0.626550	1.841599	0.002079	-0.001828	0.000125	0.003668	0.027466	-0.500000	5.289188	
859.202	307.501606	307.275984	106.064160	105.838538	201.437446	307.351191	0.225622	105.913745	0.586578	0.628463	1.843504	0.001144	-0.001622	-0.000239	0.004669	0.112811	-0.500000	5.289188	
860.203	307.509881	307.282297	106.108590	105.881006	201.401291	307.358158	0.227584	105.956867	0.586962	0.628468	1.843899	0.001670	-0.001693	-0.000012	0.005305	0.113792	-0.500000	5.289188	
861.203	307.335478	307.249155	105.953919	105.867595	201.381560	307.277929	0.086324	105.896369	0.588038	0.627766	1.843570	0.001962	-0.001801	0.000080	0.006518	0.043162	-0.500000	5.289188	
862.203	307.318422	307.287031	105.878869	105.847478	201.439553	307.297495	0.031390	105.857942	0.588115	0.627761	1.843636	0.001973	-0.001723	0.000125	0.005093	0.015695	-0.500000	5.289188	
863.204	307.459341	307.296500	105.994673	105.831832	201.464668	307.350781	0.162840	105.886112	0.587961	0.628494	1.844950	0.001272	-0.001575	-0.000151	0.006730	0.081420	-0.500000	5.289188	
864.204	307.340685	307.268093	105.897719	105.825127	201.442966	307.292290	0.072592	105.849324	0.587730	0.628840	1.845410	0.001354	-0.001706	-0.000176	0.003911	0.036296	-0.500000	5.289188	
865.204	307.302937	307.253889	105.927818	105.878771	201.375119	307.270238	0.049048	105.895120	0.588960	0.627666	1.844293	0.002242	-0.001792	0.000225	0.006003	0.024524	-0.500000	5.289188	
866.205	307.425903	307.280718	106.010544	105.865360	201.415359	307.329113	0.145185	105.913754	0.587500	0.629021	1.845541	0.001541	-0.001735	-0.000097	0.006912	0.072592	-0.500000	5.289188	
867.205	307.579457	307.302813	106.121887	105.845243	201.457570	307.395028	0.276644	105.937458	0.587116	0.630494	1.848104	0.001109	-0.001548	-0.000220	0.006215	0.138322	-0.500000	5.289188	
868.204	307.449919	307.294922	106.015886	105.860889	201.434033	307.346588	0.154997	105.912555	0.587730	0.629891	1.847512	0.001810	-0.001703	0.000053	0.005639	0.077499	-0.500000	5.289188	
869.205	307.353523	307.247576	105.982482	105.876535	201.371041	307.282892	0.105946	105.911851	0.588730	0.629391	1.847512	0.002172	-0.001885	0.000144	0.005851	0.052973	-0.500000	5.289188	
870.205	307.493426	307.285453	106.084508	105.876535	201.408918	307.354777	0.207973	105.945860	0.586962	0.630472	1.847906	0.001576	-0.001671	-0.000048	0.004366	0.103987	-0.500000	5.289188	
871.205	307.469074	307.280718	106.038069	105.849713	201.431005	307.343504	0.188356	105.912499	0.586424	0.631267	1.848958	0.001039	-0.001575	-0.000268	0.004851	0.094178	-0.500000	5.289188	
872.206	307.409827	307.282297	106.008536	105.881006	201.401291	307.324807	0.127530	105.923516	0.587730	0.630252	1.848235	0.001845	-0.001755	0.000045	0.005942	0.063765	-0.500000	5.289188	
873.206	307.317398	307.242842	105.971208	105.896652	201.346190	307.267694	0.074556	105.921504	0.588192	0.630285	1.848761	0.002196	-0.001828	0.000184	0.005305	0.037278	-0.500000	5.289188	
874.206	307.482424	307.282297	106.083368	105.883241	201.399056	307.349006	0.200127	105.949950	0.588192	0.630909	1.850009	0.001237	-0.001652	-0.000207	0.004729	0.100063	-0.500000	5.289188	
875.206	307.611624	307.299657	106.175092	105.863124	201.436532	307.403646	0.311967	105.967113	0.587500	0.631682	1.850863	0.001156	-0.001629	-0.000237	0.004911	0.155984	-0.500000	5.289188	
876.207	307.302387	307.296500	105.886892	105.881006	201.415495	307.298463	0.005886	105.882968	0.588192	0.631993	1.852177	0.002149	-0.001794	0.000177	0.005427	0.002943	-0.500000	5.289188	
877.207	307.345808	307.271249	106.000267	105.925709	201.345540	307.296102	0.074559	105.950562	0.588806	0.631948	1.852703	0.002044	-0.001787	0.000128	0.004305	0.037279	-0.500000	5.289188	
878.194	307.521378	307.299657	106.113902	105.892181	201.407475	307.373564	0.221721	105.966088	0.587116	0.633549	1.854214	0.001284	-0.001671	-0.000194	0.003820	0.110860	-0.500000	5.289188	
879.207	307.459100	307.249155	106.073070	105.863124	201.386030	307.319136	0.209946	105.933106	0.587192	0.632985	1.853163	0.001471	-0.001688	-0.000109	0.004729	0.104973	-0.500000	5.289188	
880.207	307.296330	307.264937	105.941456	105.910063	201.354874	307.275401	0.031393	105.920527	0.588115	0.632261	1.852637	0.001938	-0.001799	0.000070	0.007640	0.015697	-0.500000	5.289188	
881.196	307.486867	307.304391	106.110420	105.927944	201.376447	307.365217	0.182476	105.988769	0.588499	0.632923	1.854346	0.001868	-0.001735	0.000067	0.004851	0.091238	-0.500000	5.289188	
882.196	307.546717	307.340690	106.075857	105.869830	201.470860	307.409366	0.206027	105.938506	0.586424	0.634421	1.855266	0.001144	-0.001597	-0.000227	0.002971	0.103014	-0.500000	5.289188	
883.196	307.512974	307.342268	106.074063	105.903357	201.438911	307.399170	0.170706	105.960259	0.587577	0.633582	1.854740	0.001448	-0.001708	-0.000130	0.003456	0.085353	-0.500000	5.289188	
884.208	307.392644	307.296500	106.010677	105.914533	201.381967	307.328548	0.096144	105.946581	0.588422	0.633290	1.855003	0.002160	-0.001814	0.000173	0.004244	0.048072	-0.500000	5.289188	
885.208	307.464779	307.282297	106.092545	105.910063	201.372234	307.343124	0.182482	105.970890	0.587269	0.634655	1.856580	0.001681	-0.001752	-0.000035	0.004214	0.091241	-0.500000	5.289188	
886.208	307.632541	307.318595	106.203892	105.889946	201.428649	307.423244	0.313945	105.994595	0.588345	0.634249	1.856843	0.001039	-0.001561	-0.000261	0.004153	0.156973	-0.500000	5.289188	
887.198	307.464906	307.305970	106.093586	105.934649	201.371320	307.358948	0.158937	105.987628	0.587500	0.634770	1.857040	0.001845	-0.001755	0.000045	0.004638	0.079468	-0.500000	5.289188	
888.200	307.317189	307.275984	105.962444	105.921239	201.354745	307.289719	0.041205	105.934974	0.589191	0.634056	1.857303	0.002254	-0.001836	0.000209	0.005336	0.020603	-0.500000	5.289188	
889.208	307.530046	307.304391	106.135717	105.910063	201.394329	307.379610	0.225655	105.985281	0.587961	0.635656	1.859274	0.001670	-0.001669	0.000000	0.004335	0.112827	-0.500000	5.289188	
890.196	307.574919	307.329643	106.108401	105.863124	201.466518	307.411401	0.245277	105.944883	0.588192	0.635673	1.859537	0.001027	-0.001597	-0.000285	0.004457	0.122638	-0.500000	5.289188	
891.196	307.469299	307.320173	106.099421	105.950296	201.369878	307.369882	0.149126	106.000004	0.589344	0.634800	1.858945	0.001798	-0.001755	0.000022	0.003971	0.074563	-0.500000	5.289188	
892.196	307.377335	307.294922	106.041649	105.959236	201.335686	307.322393	0.082413	105.986707	0.588192	0.635377	1.858945	0.002149	-0.001838	0.000155	0.004153	0.041206	-0.500000	5.289188	
893.197	307.572578	307.331221	106.155891	105.914533	201.416688	307.411673	0.241358	105.994986	0.587346	0.636752	1.860851	0.001261	-0.001642	-0.000190	0.006215	0.120679	-0.500000	5.289188	
894.197	307.508935	307.318595	106.093697	105.903357	201.415238	307.382042	0.190339	105.966804	0.587807	0.636883	1.861574	0.001354	-0.001649	-0.000147	0.004760	0.095170	-0.500000	5.289188	
895.197	307.405233	307.301235	106.060999	105.957001	201.344234	307.335901	0.103998	105.991667	0.588730	0.636126	1.860982	0.002114	-0.001774	0.000170	0.005548	0.051999	-0.500000	5.289188	
896.198	307.384801	307.296500	106.038596	105.950296	201.346205	307.325934	0.088301	105.979729	0.588115	0.636335	1.860785	0.001786	-0.001826	-0.000020	0.004608	0.044150	-0.500000	5.289188	
897.198	307.581625	307.334377	106.159545	105.912298	201.422079	307.416793	0.247247	105.994714	0.587269	0.637382	1.862034	0.001284	-0.001583	-0.000149	0.005669	0.123624	-0.500000	5.289188	
898.194	307.562045	307.342268	106.165602	105.945825	201.396443	307.415527	0.219777	106.019084	0.587500	0.637628	1.862757	0.001389	-0.001632	-0.000121	0.005730	0.109888	-0.500000	5.289188	
899.199	307.392009	307.323330	106.043562	105.974882	201.348447	307.346223	0.068680	105.997776	0.588422	0.637299	1.863019	0.002301	-0.001762	0.000269	0.005457	0.034340	-0.500000	5.289188	
900.199	307.407969	307.298079	106.084772	105.974882	201.323196	307.334709	0.109890	106.011512	0.587192	0.638439	1.864071	0.001997	-0.001774	0.000111	0.006276	0.054945	-0.500000	5.289188	
901.199	307.561459	307.304391	106.236420	105.979353	201.325039	307.390080	0.257067	106.065042	0.587039	0.638976	1.864991	0.000875	-0.001671	-0.000398	0.005215	0.128534	-0.500000	5.289188	
902.200	307.516321	307.304391	106.177871	105.965942	201.338450	307.375035	0.211930	106.036585	0.588576	0.638109	1.864794	0.001822	-0.001735	0.000043	0.005033	0.105965	-0.500000	5.289188	
903.200	307.363094	307.272828	106.069619	105.979353	201.293475	307.302916	0.090266	106.009441	0.588499	0.637950	1.864399	0.001927	-0.001885	0.000021	0.005457	0.045133	-0.500000	5.289188	
904.200	307.434122	307.271249	106.157871	105.994999	201.276251	307.325540	0.162873	106.049290	0.587577	0.638378	1.864334	0.001868	-0.001708	0.000080	0.006033	0.081436	-0.500000	5.289188	
905.201	307.591323	307.310704	106.242091	105.961471	201.349233	307.404244	0.280619	106.055011	0.586578	0.639699	1.865977	0.001261	-0.001568	-0.000154	0.005093	0.140310	-0.500000	5.289188	
906.201	307.507147	307.350159	106.138576	105.981588	201.368571	307.402488	0.156988	106.033917	0.587577	0.639134	1.865845	0.001997	-0.001747	0.000125	0.004911	0.078494	-0.500000	5.289188	
907.201	307.322520	307.318595	106.001159	105.997234	201.321361	307.319903	0.003925	105.998542	0.588653	0.639023	1.866699	0.002406	-0.001870	0.000268	0.004699	0.001962	-0.500000	5.289188	
908.202	307.508862	307.302813	106.171991	105.965942	201.336872	307.371496	0.206049	106.034625	0.588268	0.639676	1.867619	0.001553	-0.001735	-0.000091	0.006154	0.103025	-0.500000	5.289188	
909.202	307.601267	307.334377	106.192599	105.925709	201.408668	307.423341	0.266890	106.014672	0.587500	0.641144	1.869788	0.001249	-0.001634	-0.000193	0.004062	0.133445	-0.500000	5.289188	
910.202	307.564663	307.315439	106.246458	105.997234	201.318205	307.398513	0.249224	106.080309	0.588268	0.640267	1.868802	0.002067	-0.001816	0.000125	0.003305	0.124612	-0.500000	5.289188	
911.196	307.454767	307.315439	106.156678	106.017350	201.298088	307.361881	0.139328	106.063793	0.588730	0.639445	1.867619	0.002312	-0.001804	0.000254	0.004608	0.069664	-0.500000	5.289188	
912.197	307.589533	307.342268	106.208736	105.961471	201.380797	307.424690	0.247265	106.043893	0.587500	0.640914	1.869328	0.001249	-0.001639	-0.000195	0.004608	0.123632	-0.500000	5.289188	
913.197	307.563300	307.353315	106.193807	105.983823	201.369493	307.423310	0.209984	106.053818	0.587423	0.642135	1.871694	0.001506	-0.001588	-0.000041	0.003820	0.104992	-0.500000	5.289188	
914.197	307.493034	307.351737	106.160882	106.019585	201.332152	307.398836	0.141296	106.066684	0.588192	0.641653	1.871497	0.001892	-0.001819	0.000037	0.003881	0.070648	-0.500000	5.289188	
915.198	307.499608	307.332799	106.195335	106.028526	201.304273	307.388402	0.166809	106.084129	0.587884	0.641971	1.871825	0.001868	-0.001784	0.000042	0.004548	0.083405	-0.500000	5.289188	
916.198	307.641886	307.369097	106.272257	105.999469	201.369628	307.460027	0.272788	106.090398	0.587116	0.643078	1.873271	0.001144	-0.001671	-0.000264	0.004062	0.136394	-0.500000	5.289188	
917.198	307.625807	307.370676	106.252365	105.997234	201.373442	307.455719	0.255131	106.082278	0.586270	0.644191	1.874651	0.001623	-0.001684	-0.000030	0.006094	0.127566	-0.500000	5.289188	
918.194	307.421920	307.337533	106.119618	106.035232	201.302302	307.365662	0.084386	106.063360	0.588115	0.642217	1.872548	0.002277	-0.001826	0.000226	0.005305	0.042193	-0.500000	5.289188	
919.194	307.536252	307.359628	106.191739	106.015115	201.344513	307.418503	0.176624	106.073990	0.588422	0.642589	1.873600	0.001716	-0.001777	-0.000030	0.003759	0.088312	-0.500000	5.289188	
920.200	307.637033	307.340690	106.286871	105.990528	201.350161	307.439471	0.296343	106.089309	0.587577	0.643833	1.875243	0.001051	-0.001679	-0.000314	0.004426	0.148171	-0.500000	5.289188	
921.201	307.538945	307.348581	106.218891	106.028526	201.320055	307.412036	0.190364	106.091981	0.588115	0.643465	1.875046	0.001576	-0.001713	-0.000068	0.004457	0.095182	-0.500000	5.289188	
922.201	307.415306	307.348581	106.139954	106.073229	201.275352	307.370823	0.066725	106.095471	0.588576	0.642906	1.874388	0.002067	-0.001836	0.000116	0.006094	0.033362	-0.500000	5.289188	
923.197	307.478452	307.339112	106.172337	106.032996	201.306115	307.385558	0.139340	106.079443	0.588268	0.643980	1.876229	0.001658	-0.001691	-0.000016	0.004699	0.069670	-0.500000	5.289188	
924.197	307.707349	307.350159	106.358894	106.001704	201.348455	307.469222	0.357190	106.120767	0.587269	0.645005	1.877280	0.001214	-0.001625	-0.000205	0.005305	0.178595	-0.500000	5.289188	
925.197	307.538482	307.334377	106.257218	106.053113	201.281264	307.402412	0.204105	106.121148	0.587500	0.644266	1.876032	0.001576	-0.001745	-0.000084	0.005184	0.102053	-0.500000	5.289188	
926.198	307.391168	307.310704	106.135812	106.055348	201.255356	307.337525	0.080464	106.082169	0.588422	0.643640	1.875703	0.002429	-0.001826	0.000302	0.006367	0.040232	-0.500000	5.289188	
927.202	307.637422	307.339112	106.322366	106.024056	201.315056	307.438549	0.298311	106.123493	0.587730	0.644709	1.877149	0.001541	-0.001681	-0.000070	0.003577	0.149155	-0.500000	5.289188	
928.194	307.659827	307.343846	106.335566	106.019585	201.324261	307.449173	0.315981	106.124912	0.587269	0.645794	1.878858	0.001074	-0.001583	-0.000254	0.005396	0.157990	-0.500000	5.289188	
929.198	307.555075	307.354894	106.273411	106.073229	201.281664	307.421621	0.200181	106.139956	0.589421	0.644554	1.878529	0.001693	-0.001784	-0.000046	0.004972	0.100091	-0.500000	5.289188	
930.201	307.424615	307.326486	106.157948	106.059818	201.266668	307.359196	0.098129	106.092528	0.588730	0.645130	1.878989	0.002324	-0.001885	0.000220	0.005760	0.049065	-0.500000	5.289188	
931.201	307.651213	307.347003	106.357323	106.053113	201.293890	307.448406	0.304210	106.154516	0.586885	0.646644	1.880172	0.001354	-0.001706	-0.000176	0.006336	0.152105	-0.500000	5.289188	
932.195	307.638709	307.358050	106.306950	106.026291	201.331759	307.451603	0.280659	106.119844	0.587039	0.646731	1.880501	0.001261	-0.001669	-0.000204	0.004184	0.140329	-0.500000	5.289188	
933.195	307.441552	307.337533	106.186188	106.082170	201.255364	307.372206	0.104018	106.116843	0.588422	0.645809	1.880041	0.001938	-0.001831	0.000054	0.004487	0.052009	-0.500000	5.289188	
934.200	307.412418	307.320173	106.149827	106.057583	201.262590	307.350921	0.092244	106.088331	0.588576	0.646587	1.881749	0.002254	-0.001846	0.000204	0.005184	0.046122	-0.500000	5.289188	
935.200	307.602420	307.321752	106.336016	106.055348	201.266404	307.415308	0.280668	106.148904	0.587116	0.648401	1.883918	0.001261	-0.001634	-0.000187	0.005548	0.140334	-0.500000	5.289188	
936.201	307.633133	307.340690	106.329909	106.037467	201.303223	307.438171	0.292443	106.134948	0.587269	0.648095	1.883458	0.001459	-0.001639	-0.000090	0.004760	0.146221	-0.500000	5.289188	
937.201	307.466523	307.307548	106.225499	106.066524	201.241024	307.360540	0.158976	106.119516	0.588653	0.647041	1.882735	0.002114	-0.001885	0.000114	0.005518	0.079488	-0.500000	5.289188	
938.201	307.522068	307.345424	106.218580	106.041937	201.303487	307.404306	0.176643	106.100818	0.587807	0.648121	1.884050	0.001693	-0.001787	-0.000047	0.003790	0.088322	-0.500000	5.289188	
939.202	307.497483	307.373832	106.167823	106.044172	201.329660	307.415049	0.123651	106.085389	0.587500	0.648505	1.884510	0.001167	-0.001639	-0.000236	0.004032	0.061826	-0.500000	5.289188	
940.202	307.648306	307.391192	106.321403	106.064289	201.326904	307.476897	0.257114	106.149993	0.587192	0.648100	1.883393	0.001413	-0.001740	-0.000164	0.004366	0.128557	-0.500000	5.289188	
941.194	307.373510	307.310704	106.158386	106.095581	201.215123	307.331639	0.062805	106.116516	0.588192	0.647206	1.882604	0.002009	-0.001858	0.000075	0.005791	0.031403	-0.500000	5.289188	
942.202	307.545196	307.339112	106.286019	106.079935	201.259177	307.407806	0.206084	106.148629	0.587961	0.648209	1.884379	0.001448	-0.001740	-0.000146	0.005669	0.103042	-0.500000	5.289188	
943.202	307.718973	307.391192	106.398775	106.070994	201.320198	307.500453	0.327781	106.180254	0.587039	0.649623	1.886285	0.001272	-0.001575	-0.000151	0.004093	0.163891	-0.500000	5.289188	
944.203	307.491477	307.350159	106.201137	106.059818	201.290341	307.397265	0.141318	106.106924	0.587500	0.649425	1.886350	0.001786	-0.001715	0.000036	0.005305	0.070659	-0.500000	5.289188	
945.203	307.364973	307.329643	106.159968	106.124638	201.205005	307.341419	0.035330	106.136415	0.586731	0.650138	1.887008	0.002476	-0.001872	0.000302	0.005366	0.017665	-0.500000	5.289188	
946.203	307.520458	307.335955	106.280084	106.095581	201.240374	307.397456	0.184503	106.157082	0.587423	0.650548	1.888519	0.001553	-0.001671	-0.000059	0.004638	0.092252	-0.500000	5.289188	
947.204	307.622261	307.361206	106.343224	106.082170	201.279037	307.448224	0.261054	106.169188	0.586501	0.650944	1.888388	0.000957	-0.001652	-0.000347	0.005427	0.130527	-0.500000	5.289188	
948.209	307.513575	307.372254	106.261489	106.120168	201.252086	307.419361	0.141321	106.167275	0.588268	0.650388	1.889045	0.001775	-0.001860	-0.000043	0.003638	0.070661	-0.500000	5.289188	
949.194	307.293741	307.372254	106.050595	106.129108	201.243146	307.346083	-0.078513	106.102937	0.587730	0.651052	1.889834	0.002359	-0.001848	0.000256	0.005609	-0.039256	-0.500000	5.289188	
950.207	307.603871	307.372254	106.320493	106.088875	201.283378	307.449459	0.231617	106.166081	0.587577	0.652049	1.891675	0.001389	-0.001666	-0.000139	0.003790	0.115809	-0.500000	5.289188	
951.207	307.661760	307.408552	106.299616	106.046407	201.362145	307.492955	0.253208	106.130810	0.587654	0.651978	1.891609	0.001611	-0.001696	-0.000042	0.003911	0.126604	-0.500000	5.289188	
952.207	307.505607	307.348581	106.272724	106.115697	201.232884	307.400923	0.157027	106.168039	0.587577	0.651424	1.890426	0.002312	-0.001826	0.000243	0.004638	0.078513	-0.500000	5.289188	
953.196	307.471471	307.351737	106.230960	106.111227	201.240510	307.391648	0.119733	106.151138	0.587807	0.651704	1.891214	0.001810	-0.001811	-0.000001	0.005972	0.059867	-0.500000	5.289188	
954.196	307.758292	307.399083	106.457025	106.097816	201.301267	307.518819	0.359209	106.217552	0.587577	0.652871	1.893318	0.001109	-0.001607	-0.000249	0.004790	0.179604	-0.500000	5.289188	
955.197	307.651796	307.376988	106.383799	106.108992	201.267997	307.468591	0.274808	106.200594	0.587039	0.653435	1.893909	0.001389	-0.001755	-0.000183	0.004881	0.137404	-0.500000	5.289188	
956.197	307.558994	307.347003	106.347805	106.135814	201.211189	307.417667	0.211992	106.206478	0.588115	0.652799	1.893712	0.002172	-0.001855	0.000158	0.006730	0.105996	-0.500000	5.289188	
957.208	307.543529	307.394348	106.260408	106.111227	201.283122	307.444075	0.149181	106.160954	0.588268	0.653248	1.894764	0.001833	-0.001826	0.000004	0.002850	0.074590	-0.500000	5.289188	
958.194	307.704147	307.403818	106.424967	106.124638	201.279180	307.503927	0.300329	106.224748	0.587346	0.654070	1.895487	0.001027	-0.001590	-0.000281	0.003790	0.150165	-0.500000	5.289188	
959.198	307.534023	307.376988	106.308494	106.151460	201.225529	307.429333	0.157034	106.203804	0.588115	0.653851	1.895816	0.001413	-0.001735	-0.000161	0.005336	0.078517	-0.500000	5.289188	
960.202	307.498611	307.361206	106.302275	106.164871	201.196336	307.407008	0.137404	106.210672	0.588268	0.653576	1.895421	0.002266	-0.001843	0.000211	0.006094	0.068702	-0.500000	5.289188	
961.202	307.548578	307.381723	106.342901	106.176046	201.205676	307.437341	0.166855	106.231665	0.587269	0.655588	1.898445	0.001716	-0.001755	-0.000019	0.006579	0.083427	-0.500000	5.289188	
962.196	307.708159	307.419600	106.410962	106.122403	201.297197	307.515786	0.288560	106.218589	0.587423	0.655445	1.898314	0.001132	-0.001681	-0.000274	0.005033	0.144280	-0.500000	5.289188	
963.196	307.547617	307.425912	106.261989	106.140284	201.285628	307.466481	0.121705	106.180852	0.587577	0.655204	1.897985	0.001973	-0.001762	0.000106	0.005912	0.060852	-0.500000	5.289188	
964.199	307.495574	307.381723	106.274252	106.160400	201.221323	307.419673	0.113851	106.198351	0.587961	0.654486	1.896933	0.001857	-0.001914	-0.000029	0.006427	0.056926	-0.500000	5.289188	
965.199	307.650692	307.389614	106.379010	106.117932	201.271682	307.476640	0.261078	106.204958	0.588576	0.655493	1.899563	0.001611	-0.001693	-0.000041	0.006367	0.130539	-0.500000	5.289188	
966.199	307.768212	307.414865	106.464574	106.111227	201.303638	307.532647	0.353347	106.229009	0.586655	0.656651	1.899957	0.001086	-0.001654	-0.000284	0.004244	0.176673	-0.500000	5.289188	
