Time(s)	s(a)_(kPa)	s(r)_(kPa)	s'(a)(kPa)	s'(r)(kPa)	Pore_(kPa)	p____(kPa)	q____(kPa)	p'___(kPa)	e(a)_(%)_	e(r)_(%)_	e(v)_(%)_	eLDT1(%)_	eLDT2(%)_	AvLDT(%)_	ClipGauge(%)	(s'a-s'r)/2	Nc	DA	
2384.718	300.858276	300.218224	99.920480	99.280428	200.937796	300.431575	0.640052	99.493779	0.567597	1.749872	4.067341	0.001506	-0.001887	-0.000191	0.000667	0.320026	-0.500000	5.130053	
2385.718	300.802359	300.202443	99.945164	99.345248	200.857195	300.402415	0.599916	99.545220	0.568750	1.749295	4.067341	0.002371	-0.002115	0.000128	0.000758	0.299958	-0.500000	5.130053	
2386.718	300.494658	300.197708	99.682430	99.385480	200.812227	300.296691	0.296950	99.484464	0.567905	1.749550	4.067005	0.002687	-0.002181	0.000253	0.001698	0.148475	-0.500000	5.130053	
2387.718	300.747740	300.181926	99.933413	99.367599	200.814327	300.370531	0.565814	99.556204	0.567367	1.749886	4.067139	0.002020	-0.002010	0.000005	0.001698	0.282907	-0.500000	5.130053	
2388.722	300.789623	300.219803	99.906128	99.336307	200.883496	300.409743	0.569821	99.526247	0.568366	1.749353	4.067072	0.001822	-0.001929	-0.000054	0.000970	0.284910	-0.500000	5.130053	
2389.722	300.630627	300.177191	99.780802	99.327366	200.849825	300.328337	0.453435	99.478511	0.569518	1.747870	4.065258	0.002488	-0.002117	0.000185	0.003638	0.226718	-0.500000	5.130053	
2390.722	300.672481	300.170879	99.878142	99.376540	200.794339	300.338079	0.501602	99.543741	0.568058	1.749305	4.066669	0.002476	-0.002117	0.000180	0.003183	0.250801	-0.500000	5.130053	
2391.722	300.781582	300.197708	99.944767	99.360894	200.836814	300.392332	0.583874	99.555518	0.568366	1.750058	4.068483	0.001880	-0.001988	-0.000054	0.000606	0.291937	-0.500000	5.130053	
2392.723	300.760365	300.194552	99.913296	99.347483	200.847069	300.383156	0.565814	99.536087	0.568058	1.749876	4.067811	0.002149	-0.001953	0.000098	0.000637	0.282907	-0.500000	5.130053	
2393.723	300.580615	300.169300	99.805736	99.394421	200.774879	300.306405	0.411315	99.531526	0.568904	1.749420	4.067744	0.002394	-0.002122	0.000136	0.003214	0.205657	-0.500000	5.130053	
2394.723	300.554112	300.170879	99.753068	99.369834	200.801044	300.298623	0.383233	99.497579	0.568058	1.750514	4.069087	0.002535	-0.002063	0.000236	0.002334	0.191617	-0.500000	5.130053	
2395.724	300.758208	300.180348	99.929813	99.351953	200.828395	300.372968	0.577860	99.544573	0.568058	1.750548	4.069154	0.001635	-0.001909	-0.000137	0.000546	0.288930	-0.500000	5.130053	
2396.724	300.769433	300.227694	99.893693	99.351953	200.875741	300.408274	0.541740	99.532533	0.568289	1.750164	4.068617	0.002020	-0.001983	0.000019	0.000606	0.270870	-0.500000	5.130053	
2397.724	300.577617	300.180348	99.782750	99.385480	200.794867	300.312771	0.397269	99.517904	0.568980	1.749348	4.067676	0.002698	-0.002134	0.000282	0.002183	0.198635	-0.500000	5.130053	
2398.722	300.584197	300.170879	99.809975	99.396656	200.774222	300.308651	0.413319	99.534429	0.569441	1.749118	4.067676	0.002009	-0.002078	-0.000035	0.002001	0.206659	-0.500000	5.130053	
2399.722	300.715669	300.204021	99.856896	99.345248	200.858773	300.374570	0.511648	99.515797	0.567905	1.750692	4.069289	0.001740	-0.001941	-0.000101	0.001334	0.255824	-0.500000	5.130053	
2400.725	300.639145	300.219803	99.795882	99.376540	200.843263	300.359583	0.419343	99.516321	0.569057	1.749679	4.068415	0.002196	-0.002027	0.000084	0.002213	0.209671	-0.500000	5.130053	
2401.725	300.575345	300.196130	99.798223	99.419008	200.777122	300.322535	0.379215	99.545413	0.568904	1.749857	4.068617	0.002827	-0.002144	0.000341	0.001061	0.189608	-0.500000	5.130053	
2402.726	300.637397	300.181926	99.843186	99.387716	200.794210	300.333750	0.455471	99.539539	0.566983	1.751052	4.069087	0.001938	-0.002034	-0.000048	0.000091	0.227735	-0.500000	5.130053	
2403.726	300.810296	300.232428	99.961113	99.383245	200.849183	300.425051	0.577868	99.575868	0.567367	1.751196	4.069759	0.001681	-0.001855	-0.000087	0.000243	0.288934	-0.500000	5.130053	
2404.726	300.611622	300.210333	99.822531	99.421243	200.789090	300.344096	0.401288	99.555006	0.568827	1.750130	4.069087	0.002406	-0.002115	0.000146	0.001758	0.200644	-0.500000	5.130053	
2405.726	300.496808	300.189817	99.739410	99.432419	200.757398	300.292147	0.306991	99.534749	0.568904	1.751066	4.071035	0.002698	-0.002185	0.000256	0.004032	0.153496	-0.500000	5.130053	
2406.727	300.718547	300.200864	99.916574	99.398891	200.801973	300.373425	0.517682	99.571452	0.568058	1.752093	4.072245	0.001623	-0.001992	-0.000185	0.002122	0.258841	-0.500000	5.130053	
2407.727	300.737759	300.204021	99.937100	99.403362	200.800659	300.381933	0.533738	99.581274	0.567674	1.752453	4.072581	0.001565	-0.001917	-0.000176	0.001546	0.266869	-0.500000	5.130053	
2408.740	300.655751	300.188239	99.904402	99.436889	200.751350	300.344076	0.467513	99.592727	0.569134	1.751387	4.071909	0.002429	-0.002107	0.000161	0.003214	0.233756	-0.500000	5.130053	
2409.729	300.606308	300.192973	99.834577	99.421243	200.771730	300.330751	0.413334	99.559021	0.569441	1.751032	4.071506	0.002558	-0.002181	0.000189	0.003123	0.206667	-0.500000	5.130053	
2410.729	300.725583	300.211912	99.901387	99.387716	200.824196	300.383135	0.513671	99.558939	0.567828	1.752276	4.072379	0.001833	-0.001941	-0.000054	0.000546	0.256836	-0.500000	5.130053	
2411.733	300.803000	300.237163	99.937907	99.372070	200.865093	300.425775	0.565838	99.560682	0.567751	1.751978	4.071707	0.001623	-0.001885	-0.000131	-0.000364	0.282919	-0.500000	5.130053	
2412.728	300.569202	300.204021	99.813246	99.448065	200.755956	300.325748	0.365182	99.569792	0.569057	1.751392	4.071842	0.002558	-0.002110	0.000224	0.002698	0.182591	-0.500000	5.130053	
2413.728	300.592000	300.208755	99.846956	99.463711	200.745044	300.336504	0.383245	99.591459	0.568673	1.752055	4.072782	0.002383	-0.002102	0.000140	0.001849	0.191623	-0.500000	5.130053	
2414.728	300.702664	300.215068	99.902134	99.414538	200.800531	300.377600	0.487596	99.577070	0.567290	1.753317	4.073924	0.001868	-0.001968	-0.000050	0.000485	0.243798	-0.500000	5.130053	
2415.730	300.748388	300.216646	99.950750	99.419008	200.797638	300.393894	0.531742	99.596255	0.567751	1.753389	4.074529	0.001962	-0.002002	-0.000020	-0.000000	0.265871	-0.500000	5.130053	
2416.730	300.590140	300.200864	99.857457	99.468181	200.732683	300.330623	0.389275	99.597940	0.568750	1.753427	4.075604	0.002722	-0.002110	0.000306	0.001213	0.194638	-0.500000	5.130053	
2417.730	300.622645	300.177191	99.886813	99.441359	200.735832	300.325676	0.445454	99.589844	0.568212	1.752789	4.073790	0.002090	-0.002014	0.000038	0.003062	0.222727	-0.500000	5.130053	
2418.731	300.804598	300.238741	100.013922	99.448065	200.790676	300.427360	0.565857	99.636684	0.568058	1.753672	4.075402	0.001541	-0.001948	-0.000204	0.002152	0.282928	-0.500000	5.130053	
2419.732	300.686897	300.221381	99.893465	99.427948	200.793432	300.376553	0.465516	99.583120	0.568212	1.752453	4.073118	0.002207	-0.002068	0.000070	0.002334	0.232758	-0.500000	5.130053	
2420.732	300.530631	300.183504	99.770605	99.423478	200.760026	300.299213	0.347126	99.539187	0.569672	1.751857	4.073387	0.002733	-0.002139	0.000297	0.001334	0.173563	-0.500000	5.130053	
2421.732	300.768744	300.222959	99.978204	99.432419	200.790540	300.404887	0.545785	99.614347	0.568904	1.753149	4.075201	0.001927	-0.001973	-0.000023	0.000212	0.272893	-0.500000	5.130053	
2422.733	300.976157	300.227694	100.185353	99.436889	200.790805	300.477181	0.748463	99.686377	0.567367	1.754186	4.075738	0.001366	-0.001946	-0.000290	0.001061	0.374232	-0.500000	5.130053	
2423.733	300.649930	300.224537	99.882398	99.457006	200.767532	300.366335	0.425393	99.598803	0.567981	1.753307	4.074596	0.002231	-0.002051	0.000090	0.001243	0.212696	-0.500000	5.130053	
2424.733	300.483628	300.186661	99.765149	99.468181	200.718479	300.285650	0.296968	99.567171	0.569595	1.752534	4.074663	0.002394	-0.002200	0.000097	0.001213	0.148484	-0.500000	5.130053	
2425.733	300.826671	300.238741	100.035994	99.448065	200.790676	300.434718	0.587930	99.644041	0.567905	1.753715	4.075335	0.001857	-0.001961	-0.000052	0.002456	0.293965	-0.500000	5.130053	
2426.734	300.804743	300.230850	100.033133	99.459241	200.771609	300.422148	0.573893	99.650538	0.567444	1.754517	4.076477	0.001857	-0.001966	-0.000054	-0.001395	0.286946	-0.500000	5.130053	
2427.734	300.627842	300.202443	99.924873	99.499473	200.702969	300.344242	0.425399	99.641273	0.568827	1.754094	4.077015	0.002570	-0.002132	0.000219	0.002213	0.212700	-0.500000	5.130053	
2428.741	300.632861	300.213490	99.907669	99.488298	200.725192	300.353280	0.419372	99.628088	0.569518	1.753144	4.075805	0.002710	-0.002124	0.000293	0.002456	0.209686	-0.500000	5.130053	
2429.726	300.822104	300.248210	100.035370	99.461476	200.786734	300.439508	0.573894	99.652774	0.568442	1.754656	4.077754	0.001903	-0.001934	-0.000015	0.001213	0.286947	-0.500000	5.130053	
2430.735	300.747097	300.199286	100.015992	99.468181	200.731105	300.381890	0.547811	99.650785	0.568366	1.754896	4.078157	0.002009	-0.002027	-0.000009	0.001819	0.273905	-0.500000	5.130053	
2431.735	300.542013	300.222959	99.818528	99.499473	200.723486	300.329311	0.319054	99.605825	0.568904	1.754862	4.078627	0.002628	-0.002171	0.000229	0.002243	0.159527	-0.500000	5.130053	
2432.735	300.582393	300.185082	99.867727	99.470416	200.714666	300.317519	0.397311	99.602853	0.569057	1.754583	4.078224	0.002324	-0.002056	0.000134	0.004032	0.198655	-0.500000	5.130053	
2433.736	300.827098	300.215068	100.086917	99.474887	200.740181	300.419078	0.612030	99.678897	0.567674	1.755477	4.078627	0.001845	-0.001934	-0.000044	0.003335	0.306015	-0.500000	5.130053	
2434.736	300.709450	300.241897	99.969261	99.501709	200.740189	300.397748	0.467552	99.657559	0.568442	1.755630	4.079702	0.002032	-0.002095	-0.000032	0.003395	0.233776	-0.500000	5.130053	
2435.736	300.716841	300.185082	100.042408	99.510649	200.674433	300.362335	0.531758	99.687902	0.568442	1.754958	4.078358	0.002324	-0.002166	0.000079	0.004729	0.265879	-0.500000	5.130053	
2436.736	300.730642	300.222959	99.984805	99.477122	200.745837	300.392187	0.507683	99.646350	0.568366	1.755366	4.079097	0.001822	-0.001985	-0.000082	0.002183	0.253841	-0.500000	5.130053	
2437.737	300.806619	300.216646	100.058154	99.468181	200.748465	300.413304	0.589973	99.664839	0.568058	1.756796	4.081651	0.001775	-0.001956	-0.000090	0.002062	0.294986	-0.500000	5.130053	
2438.740	300.705568	300.234006	99.959859	99.488298	200.745709	300.391193	0.471561	99.645485	0.568980	1.755159	4.079299	0.002780	-0.002061	0.000360	0.003032	0.235781	-0.500000	5.130053	
2439.741	300.664311	300.252945	99.946602	99.535236	200.717709	300.390067	0.411366	99.672358	0.569365	1.755706	4.080777	0.002687	-0.002134	0.000276	0.002092	0.205683	-0.500000	5.130053	
2440.741	300.798906	300.245054	100.013093	99.459241	200.785813	300.429671	0.553852	99.643858	0.567905	1.756806	4.081516	0.001635	-0.001909	-0.000137	0.000273	0.276926	-0.500000	5.130053	
2441.738	300.950151	300.271883	100.133038	99.454770	200.817113	300.497972	0.678268	99.680860	0.568058	1.756796	4.081651	0.001705	-0.001921	-0.000108	0.002183	0.339134	-0.500000	5.130053	
2442.726	300.636765	300.221381	99.930504	99.515120	200.706261	300.359842	0.415384	99.653581	0.569288	1.756215	4.081718	0.002371	-0.002102	0.000134	0.003395	0.207692	-0.500000	5.130053	
2443.726	300.579994	300.208755	99.908710	99.537471	200.671284	300.332502	0.371239	99.661218	0.568673	1.756522	4.081718	0.002511	-0.002183	0.000164	0.002759	0.185620	-0.500000	5.130053	
2444.726	300.774268	300.254523	100.043805	99.524060	200.730463	300.427771	0.519745	99.697309	0.566906	1.757507	4.081919	0.001833	-0.001917	-0.000042	0.002668	0.259873	-0.500000	5.130053	
2445.727	300.826005	300.256101	100.100670	99.530766	200.725335	300.446069	0.569904	99.720734	0.568596	1.756695	4.081986	0.001798	-0.001990	-0.000096	0.001849	0.284952	-0.500000	5.130053	
2446.727	300.572140	300.245054	99.877968	99.550882	200.694172	300.354082	0.327086	99.659911	0.569826	1.755610	4.081046	0.002324	-0.002149	0.000088	0.002122	0.163543	-0.500000	5.130053	
2447.727	300.685940	300.232428	99.984277	99.530766	200.701662	300.383599	0.453512	99.681936	0.568750	1.756282	4.081315	0.002535	-0.002115	0.000210	0.003062	0.226756	-0.500000	5.130053	
2448.728	300.812963	300.245054	100.033855	99.465946	200.779108	300.434357	0.567909	99.655249	0.568135	1.757698	4.083532	0.001506	-0.001895	-0.000194	0.001546	0.283954	-0.500000	5.130053	
2449.728	300.606020	300.282930	99.847149	99.524060	200.758870	300.390627	0.323089	99.631757	0.567828	1.758188	4.084204	0.001903	-0.002034	-0.000065	0.003365	0.161545	-0.500000	5.130053	
2450.729	300.665346	300.263992	99.994704	99.593350	200.670642	300.397777	0.401354	99.727135	0.568442	1.758284	4.085010	0.002745	-0.002154	0.000296	0.003577	0.200677	-0.500000	5.130053	
2451.729	300.748162	300.232428	100.001796	99.486063	200.746366	300.404339	0.515734	99.657974	0.568058	1.757703	4.083465	0.001962	-0.002034	-0.000036	0.002577	0.257867	-0.500000	5.130053	
2452.729	300.819881	300.286087	100.042208	99.508414	200.777673	300.464018	0.533794	99.686345	0.567981	1.757674	4.083330	0.001448	-0.001912	-0.000232	0.001152	0.266897	-0.500000	5.130053	
2453.730	300.756227	300.276618	100.028256	99.548647	200.727971	300.436487	0.479609	99.708517	0.567828	1.757382	4.082591	0.002441	-0.002073	0.000184	0.001182	0.239805	-0.500000	5.130053	
2454.730	300.613450	300.270305	99.920849	99.577704	200.692601	300.384687	0.343145	99.692086	0.569211	1.756455	4.082121	0.002593	-0.002185	0.000204	0.002031	0.171572	-0.500000	5.130053	
2455.730	300.946442	300.278196	100.216893	99.548647	200.729549	300.500945	0.668246	99.771396	0.567367	1.757679	4.082726	0.001962	-0.002005	-0.000021	0.000667	0.334123	-0.500000	5.130053	
2456.731	300.916933	300.290821	100.136761	99.510649	200.780172	300.499525	0.626111	99.719353	0.567136	1.758231	4.083599	0.001798	-0.001929	-0.000065	0.000061	0.313056	-0.500000	5.130053	
2457.731	300.711494	300.263992	99.971563	99.524060	200.739932	300.413160	0.447502	99.673228	0.568750	1.757492	4.083733	0.002745	-0.002134	0.000305	0.000485	0.223751	-0.500000	5.130053	
2458.741	300.667217	300.271883	99.984214	99.588880	200.683003	300.403661	0.395334	99.720658	0.568442	1.758317	4.085077	0.002511	-0.002137	0.000187	0.002152	0.197667	-0.500000	5.130053	
2459.741	300.929572	300.303447	100.161361	99.535236	200.768211	300.512155	0.626125	99.743945	0.567828	1.759364	4.086555	0.001681	-0.001978	-0.000148	0.000788	0.313063	-0.500000	5.130053	
2460.733	300.861182	300.289243	100.113880	99.541941	200.747302	300.479889	0.571939	99.732588	0.567367	1.759124	4.085615	0.001751	-0.002024	-0.000136	0.001910	0.285969	-0.500000	5.130053	
2461.734	300.665188	300.249788	99.977458	99.562058	200.687730	300.388255	0.415400	99.700524	0.568596	1.758106	4.084808	0.002792	-0.002207	0.000292	0.003214	0.207700	-0.500000	5.130053	
2462.734	300.679828	300.262414	99.986177	99.568763	200.693651	300.401552	0.417414	99.707901	0.568212	1.759004	4.086219	0.002336	-0.002093	0.000122	0.002031	0.208707	-0.500000	5.130053	
2463.726	300.917243	300.297134	100.150874	99.530766	200.766368	300.503837	0.620108	99.737468	0.567290	1.759633	4.086555	0.001611	-0.001939	-0.000164	0.003214	0.310054	-0.500000	5.130053	
2464.726	300.877532	300.295556	100.121682	99.539706	200.755850	300.489548	0.581976	99.733698	0.567828	1.759397	4.086623	0.002020	-0.002049	-0.000014	0.001091	0.290988	-0.500000	5.130053	
2465.727	300.673083	300.257679	99.981932	99.566528	200.691151	300.396147	0.415404	99.704996	0.569826	1.758566	4.086958	0.002628	-0.002168	0.000230	0.002122	0.207702	-0.500000	5.130053	
2466.727	300.800536	300.268727	100.062575	99.530766	200.737961	300.445996	0.531809	99.708036	0.568058	1.759752	4.087563	0.001892	-0.002007	-0.000058	0.002759	0.265905	-0.500000	5.130053	
2467.727	300.914950	300.290821	100.170541	99.546412	200.744410	300.498864	0.624129	99.754455	0.567444	1.760194	4.087832	0.001459	-0.001946	-0.000243	0.003881	0.312065	-0.500000	5.130053	
2468.726	300.798683	300.282930	100.068870	99.553117	200.729813	300.454848	0.515753	99.725035	0.567597	1.759580	4.086757	0.002289	-0.002112	0.000088	0.001334	0.257877	-0.500000	5.130053	
2469.729	300.613625	300.284509	99.935877	99.606761	200.677748	300.394214	0.329116	99.716466	0.569288	1.759205	4.087698	0.002780	-0.002166	0.000307	0.003274	0.164558	-0.500000	5.130053	
2470.729	300.849434	300.273461	100.135795	99.559823	200.713639	300.465452	0.575972	99.751814	0.567674	1.760852	4.089377	0.002114	-0.001946	0.000084	0.001576	0.287986	-0.500000	5.130053	
2471.729	300.926145	300.293978	100.153993	99.521825	200.772153	300.504700	0.632168	99.732548	0.567136	1.761087	4.089310	0.001880	-0.001926	-0.000023	0.003668	0.316084	-0.500000	5.130053	
2472.730	300.702038	300.254523	100.011808	99.564293	200.690230	300.403695	0.447515	99.713465	0.569134	1.758912	4.086958	0.002488	-0.002166	0.000161	0.003335	0.223758	-0.500000	5.130053	
2473.730	300.715822	300.270305	100.005340	99.559823	200.710482	300.418811	0.445518	99.708329	0.568673	1.759949	4.088571	0.002640	-0.002068	0.000286	0.002334	0.222759	-0.500000	5.130053	
2474.730	300.830692	300.312916	100.106656	99.588880	200.724036	300.485508	0.517776	99.761472	0.567444	1.761168	4.089781	0.001892	-0.001985	-0.000047	0.000758	0.258888	-0.500000	5.130053	
2475.731	300.832857	300.327120	100.040973	99.535236	200.791884	300.495699	0.505737	99.703815	0.566906	1.761370	4.089646	0.001857	-0.001983	-0.000063	0.001000	0.252869	-0.500000	5.130053	
2476.731	300.730740	300.289243	100.037083	99.595585	200.693658	300.436409	0.441497	99.742751	0.569365	1.759200	4.087765	0.002558	-0.002217	0.000170	0.002941	0.220749	-0.500000	5.130053	
2477.731	300.694643	300.311338	99.958774	99.575469	200.735869	300.439106	0.383305	99.703237	0.569057	1.759925	4.088907	0.002348	-0.002068	0.000140	0.001789	0.191653	-0.500000	5.130053	
2478.732	300.940475	300.278196	100.239983	99.577704	200.700492	300.498955	0.662279	99.798464	0.568289	1.761687	4.091662	0.001471	-0.001978	-0.000253	0.002213	0.331139	-0.500000	5.130053	
2479.732	300.852316	300.292400	100.148796	99.588880	200.703520	300.479038	0.559916	99.775519	0.568673	1.760755	4.090184	0.001798	-0.002036	-0.000119	0.001031	0.279958	-0.500000	5.130053	
2480.733	300.852452	300.284509	100.188116	99.620172	200.664337	300.473823	0.567943	99.809487	0.568442	1.760736	4.089915	0.002698	-0.002161	0.000269	0.002607	0.283972	-0.500000	5.130053	
2481.733	300.835402	300.295556	100.124256	99.584409	200.711146	300.475505	0.539846	99.764358	0.568519	1.760631	4.089781	0.001927	-0.002066	-0.000070	0.002243	0.269923	-0.500000	5.130053	
2482.733	300.923589	300.303447	100.200081	99.579939	200.723508	300.510161	0.620142	99.786653	0.567444	1.762311	4.092065	0.001880	-0.001975	-0.000048	-0.000000	0.310071	-0.500000	5.130053	
2483.733	300.809185	300.303447	100.110264	99.604526	200.698921	300.472026	0.505738	99.773105	0.568519	1.761437	4.091393	0.002160	-0.002122	0.000019	0.000819	0.252869	-0.500000	5.130053	
2484.734	300.708998	300.317651	99.998108	99.606761	200.710890	300.448100	0.391347	99.737210	0.569057	1.761739	4.092536	0.002616	-0.002156	0.000230	0.004123	0.195674	-0.500000	5.130053	
2485.735	300.901509	300.303447	100.202588	99.604526	200.698921	300.502801	0.598062	99.803880	0.568289	1.762023	4.092334	0.001950	-0.001946	0.000002	0.003335	0.299031	-0.500000	5.130053	
2486.735	300.995553	300.319229	100.267439	99.591115	200.728114	300.544670	0.676324	99.816556	0.567597	1.761461	4.090520	0.001600	-0.001975	-0.000188	0.003123	0.338162	-0.500000	5.130053	
2487.735	300.748096	300.284509	100.081525	99.617937	200.666572	300.439038	0.463588	99.772466	0.569134	1.760894	4.090923	0.002535	-0.002134	0.000200	0.003911	0.231794	-0.500000	5.130053	
2488.726	300.650762	300.273461	99.990767	99.613467	200.659995	300.399228	0.377300	99.739233	0.568596	1.761970	4.092536	0.002710	-0.002190	0.000260	0.001667	0.188650	-0.500000	5.130053	
2489.727	300.844331	300.314494	100.118717	99.588880	200.725615	300.491107	0.529837	99.765492	0.566983	1.762978	4.092939	0.001751	-0.001995	-0.000122	0.000152	0.264918	-0.500000	5.130053	
2490.727	300.869864	300.346058	100.108215	99.584409	200.761649	300.520660	0.523806	99.759011	0.568673	1.761998	4.092670	0.001705	-0.002036	-0.000166	0.001243	0.261903	-0.500000	5.130053	
2491.727	300.760032	300.314494	100.076886	99.631348	200.683147	300.463007	0.445538	99.779860	0.568366	1.762219	4.092804	0.002991	-0.002173	0.000409	0.000758	0.222769	-0.500000	5.130053	
2492.728	300.817802	300.316073	100.146488	99.644759	200.671314	300.483316	0.501729	99.812002	0.568212	1.761994	4.092200	0.002394	-0.002080	0.000157	0.001728	0.250865	-0.500000	5.130053	
2493.728	300.821691	300.323963	100.100018	99.602291	200.721673	300.489873	0.497728	99.768200	0.567136	1.763204	4.093543	0.001880	-0.002029	-0.000075	0.002274	0.248864	-0.500000	5.130053	
2494.728	300.928033	300.301869	100.221750	99.595585	200.706283	300.510590	0.626165	99.804307	0.568366	1.762488	4.093342	0.001810	-0.002022	-0.000106	0.002274	0.313082	-0.500000	5.130053	
2495.729	300.917747	300.339745	100.231701	99.653699	200.686046	300.532413	0.578002	99.846367	0.568827	1.762829	4.094484	0.002616	-0.002176	0.000220	0.001819	0.289001	-0.500000	5.130053	
2496.729	300.657531	300.300291	100.001999	99.644759	200.655532	300.419371	0.357240	99.763839	0.568596	1.763246	4.095089	0.002160	-0.002088	0.000036	0.001819	0.178620	-0.500000	5.130053	
2497.729	300.879202	300.341324	100.153580	99.615702	200.725622	300.520617	0.537879	99.794995	0.567444	1.764293	4.096030	0.001565	-0.001968	-0.000202	0.003214	0.268939	-0.500000	5.130053	
2498.727	300.817371	300.295556	100.155398	99.633583	200.661973	300.469494	0.521815	99.807521	0.567981	1.763587	4.095156	0.002184	-0.002080	0.000052	-0.001607	0.260908	-0.500000	5.130053	
2499.729	300.728046	300.284509	100.110647	99.667110	200.617398	300.432354	0.443537	99.814956	0.568980	1.762920	4.094820	0.002546	-0.002222	0.000162	0.004396	0.221769	-0.500000	5.130053	
2500.729	300.887084	300.327120	100.215899	99.655935	200.671185	300.513775	0.559964	99.842589	0.566983	1.765028	4.097038	0.001740	-0.002002	-0.000131	0.001698	0.279982	-0.500000	5.130053	
2501.730	300.988604	300.352371	100.285462	99.649229	200.703142	300.564449	0.636233	99.861307	0.566752	1.765109	4.096970	0.001903	-0.001985	-0.000041	0.003244	0.318116	-0.500000	5.130053	
2502.730	300.795873	300.308182	100.143626	99.655935	200.652247	300.470745	0.487692	99.818498	0.568750	1.763102	4.094955	0.002546	-0.002102	0.000222	0.002395	0.243846	-0.500000	5.130053	
2503.730	300.809786	300.316073	100.176470	99.682756	200.633316	300.480644	0.493713	99.847328	0.568442	1.763155	4.094753	0.002663	-0.002090	0.000286	0.001728	0.246857	-0.500000	5.130053	
2504.731	300.976125	300.353949	100.266935	99.644759	200.709190	300.561341	0.622176	99.852151	0.568366	1.764538	4.097441	0.001728	-0.001970	-0.000121	-0.000637	0.311088	-0.500000	5.130053	
2505.731	301.020865	300.366575	100.299049	99.644759	200.721816	300.584672	0.654291	99.862856	0.567828	1.764706	4.097239	0.001611	-0.002034	-0.000211	0.000637	0.327145	-0.500000	5.130053	
2506.731	300.858987	300.349215	100.199235	99.689462	200.659753	300.519139	0.509773	99.859386	0.568596	1.763515	4.095627	0.002616	-0.002200	0.000208	0.004032	0.254886	-0.500000	5.130053	
2507.732	300.804047	300.300291	100.170866	99.667110	200.633180	300.468209	0.503756	99.835029	0.568289	1.763938	4.096164	0.002277	-0.002085	0.000096	0.003214	0.251878	-0.500000	5.130053	
2508.732	300.921221	300.349215	100.185473	99.613467	200.735748	300.539883	0.572006	99.804135	0.567597	1.765023	4.097642	0.001693	-0.001875	-0.000091	0.003426	0.286003	-0.500000	5.130053	
2509.733	300.867595	300.339745	100.203900	99.676051	200.663694	300.515695	0.527849	99.852001	0.567751	1.764811	4.097374	0.001903	-0.002039	-0.000068	0.002819	0.263925	-0.500000	5.130053	
2510.733	300.706994	300.295556	100.083019	99.671581	200.623975	300.432702	0.411438	99.808727	0.568827	1.764408	4.097642	0.002429	-0.002198	0.000116	0.003517	0.205719	-0.500000	5.130053	
2511.729	300.819837	300.316073	100.150758	99.646994	200.669079	300.483994	0.503764	99.814915	0.568289	1.764778	4.097844	0.001822	-0.002012	-0.000095	0.003214	0.251882	-0.500000	5.130053	
2512.730	301.018859	300.344480	100.348195	99.673816	200.670664	300.569273	0.674379	99.898609	0.567059	1.766031	4.099121	0.001670	-0.001995	-0.000163	0.002031	0.337189	-0.500000	5.130053	
2513.730	300.845365	300.325542	100.195875	99.676051	200.649491	300.498816	0.519824	99.849326	0.568519	1.765066	4.098650	0.002406	-0.002139	0.000133	0.004002	0.259912	-0.500000	5.130053	
2514.734	300.758324	300.298712	100.122252	99.662640	200.636072	300.451916	0.459612	99.815844	0.568673	1.765022	4.098718	0.002277	-0.002207	0.000035	0.001607	0.229806	-0.500000	5.130053	
2515.734	300.883087	300.327120	100.227548	99.671581	200.655539	300.512442	0.555967	99.856903	0.567520	1.766573	4.100666	0.001845	-0.002002	-0.000079	0.002243	0.277984	-0.500000	5.130053	
2516.734	300.965229	300.312916	100.337305	99.684992	200.627925	300.530354	0.652313	99.902429	0.566445	1.766976	4.100398	0.001892	-0.001975	-0.000042	0.001728	0.326157	-0.500000	5.130053	
2517.735	300.844394	300.358684	100.188583	99.702873	200.655811	300.520587	0.485710	99.864776	0.568135	1.765728	4.099591	0.002266	-0.002154	0.000056	0.003092	0.242855	-0.500000	5.130053	
2518.727	300.878658	300.372888	100.213114	99.707343	200.665544	300.541478	0.505770	99.875933	0.569441	1.764672	4.098785	0.002558	-0.002181	0.000189	0.002243	0.252885	-0.500000	5.130053	
2519.735	301.002814	300.344480	100.325445	99.667110	200.677370	300.563925	0.658334	99.886555	0.567213	1.766962	4.101137	0.001658	-0.001926	-0.000134	0.002819	0.329167	-0.500000	5.130053	
2520.735	300.994945	300.380778	100.305864	99.691697	200.689081	300.585501	0.614167	99.896419	0.567981	1.766074	4.100129	0.001822	-0.001992	-0.000085	0.002941	0.307083	-0.500000	5.130053	
2521.735	300.832621	300.342902	100.230590	99.740871	200.602031	300.506142	0.489719	99.904110	0.569057	1.765200	4.099457	0.002605	-0.002190	0.000207	0.002152	0.244860	-0.500000	5.130053	
2522.735	300.829490	300.361840	100.159347	99.691697	200.670143	300.517724	0.467650	99.847580	0.568596	1.766102	4.100801	0.002231	-0.002041	0.000095	0.002698	0.233825	-0.500000	5.130053	
2523.736	301.081972	300.385513	100.385921	99.689462	200.696051	300.617666	0.696459	99.921615	0.568058	1.766203	4.100465	0.001436	-0.001929	-0.000246	0.001971	0.348230	-0.500000	5.130053	
